Data,CNPJ,Valor,Valor_corrigido
2017-09-01,72724826000104,26.6,35.43
2017-09-01,02700119000100,111.0,147.84
2017-09-01,03300974004923,17.45,23.24
2017-09-01,07823652000175,96.5,128.53
2017-09-01,09060964010839,50.54,67.31
2017-09-01,09325029000118,156.64,208.63
2017-09-01,09456714000183,54.5,72.59
2017-09-01,10550322000168,71.0,94.56
2017-09-01,17261661000254,63.5,84.58
2017-09-01,17872515000699,276.1,367.73
2017-09-01,20249037000165,224.96,299.62
2017-09-01,20656879000131,23.0,30.63
2017-09-01,21206201000110,27.93,37.2
2017-09-01,48023246000105,98.44,131.11
2017-09-01,60496585000104,162.66,216.65
2017-09-01,02930586000119,200.0,266.38
2017-09-01,03471411000153,713.5,950.3
2017-09-01,33937681000178,3323.43,4426.44
2017-09-01,45103918000102,390.17,519.66
2017-09-01,02367121000100,28.0,37.29
2017-09-01,09060964011215,108.3,144.24
2017-09-01,11757610000150,41.8,55.67
2017-09-01,24604174000121,174.32,232.18
2017-09-01,47882485000158,448.21,596.97
2017-09-01,02012862000160,752.8,1002.65
2017-09-01,59965038000141,385.09,512.9
2017-09-01,,46.1,61.4
2017-09-01,44024297000109,46.27,61.63
2017-09-01,01912390000139,120.98,161.13
2017-09-01,09296295000160,813.3,1083.23
2017-09-01,26368650000188,112.03,149.21
2017-09-01,26418749000147,342.46,456.12
2017-09-01,14335331000197,5579.18,7430.85
2017-09-01,59965038000141,176.11,234.56
2017-09-01,61084018000103,65.53,87.28
2017-09-01,,45.0,59.94
2017-09-01,03300974004923,24.33,32.4
2017-09-01,08753612000167,19.0,25.31
2017-09-01,13232868000169,105.0,139.85
2017-09-01,15666121000144,82.5,109.88
2017-09-01,24601364000195,92.8,123.6
2017-09-01,44508430000194,57.9,77.12
2017-09-01,54100136000100,30.0,39.96
2017-09-01,64542137000150,83.0,110.55
2017-09-01,01904236000115,124.0,165.15
2017-09-01,04547223000205,12.82,17.07
2017-09-01,07575651000159,212.8,283.43
2017-09-01,09296295000160,405.33,539.85
2017-09-01,81071623000408,299.0,398.24
2017-09-01,,149.8,199.52
2017-09-01,07379962000142,110.5,147.17
2017-09-01,44024297000109,165.31,220.17
2017-09-01,56007859000187,172.42,229.64
2017-09-01,58699232000160,25.29,33.68
2017-09-01,58699232000240,81.72,108.84
2017-09-01,02606657000122,109.9,146.37
2017-09-01,23486717000190,54.0,71.92
2017-09-01,46014122000138,24.05,32.03
2017-09-01,58565771001188,22.95,30.57
2017-09-01,59597849000137,11.5,15.32
2017-09-01,,90.0,119.87
2017-09-01,00588351000165,30.5,40.62
2017-09-01,05544893000150,216.0,287.69
2017-09-01,08199677000102,129.7,172.75
2017-09-01,08455229000122,36.48,48.59
2017-09-01,13462853000197,54.64,72.77
2017-09-01,17487726000101,105.8,140.91
2017-09-01,22673137000140,118.0,157.16
2017-09-01,56530025000151,40.5,53.94
2017-09-01,,43.0,57.27
2017-09-01,02419765002644,525.01,699.26
2017-09-01,44218741000119,740.0,985.6
2017-09-01,05012363001132,30.0,39.96
2017-09-01,09060964010324,37.25,49.61
2017-09-01,17261661002702,66.72,88.86
2017-09-01,17261661008409,64.0,85.24
2017-09-01,26509335000123,58.8,78.32
2017-09-01,26635515000151,27.48,36.6
2017-09-01,60503398000100,43.35,57.74
2017-09-01,61084000001930,58.7,78.18
2017-09-01,05061846000155,9.8,13.05
2017-09-01,06249816000210,60.0,79.91
2017-09-01,06263718000157,321.0,427.54
2017-09-01,07725657000165,20.0,26.64
2017-09-01,08342606000117,19.5,25.97
2017-09-01,09453858000186,7.5,9.99
2017-09-01,09456550000194,23.19,30.89
2017-09-01,09456704000148,223.13,297.18
2017-09-01,09456714000183,30.2,40.22
2017-09-01,10704319000151,39.48,52.58
2017-09-01,11141326000155,24.0,31.97
2017-09-01,11450792000112,16.93,22.55
2017-09-01,17370157000101,12.0,15.98
2017-09-01,18615040000103,33.3,44.35
2017-09-01,19826873000186,19.9,26.5
2017-09-01,22830330000147,25.0,33.3
2017-09-01,23870473000145,175.34,233.53
2017-09-01,25244139000292,43.8,58.34
2017-09-01,26624188000132,22.0,29.3
2017-09-01,27052352000147,120.0,159.83
2017-09-01,28094642000116,99.3,132.26
2017-09-01,43963933000197,287.8,383.32
2017-09-01,46887139000108,20.0,26.64
2017-09-01,49711682000130,18.0,23.97
2017-09-01,51483956000122,19.9,26.5
2017-09-01,56530025000151,87.7,116.81
2017-09-01,61084018000103,257.35,342.76
2017-09-01,66150210000174,50.31,67.01
2017-09-01,67101576000116,450.0,599.35
2017-09-01,68994011000178,24.2,32.23
2017-09-01,74383670000170,103.7,138.12
2017-09-01,,57.0,75.92
2017-09-01,03017505000157,333.9,444.72
2017-09-01,13080799000115,1646.33,2192.73
2017-09-01,00585773000187,18.21,24.25
2017-09-01,03300974004923,38.08,50.72
2017-09-01,54867247000139,28.1,37.43
2017-09-01,09456550000194,113.09,150.62
2017-09-01,02496102000175,163.8,218.16
2017-09-01,02575829000148,928.0,1235.99
2017-09-01,03172672000172,660.0,879.05
2017-09-01,05354900000150,83.19,110.8
2017-09-01,07201070000157,361.6,481.61
2017-09-01,07575651000159,729.9,972.15
2017-09-01,07620201000130,59.68,79.49
2017-09-01,08895384000674,152.0,202.45
2017-09-01,09662752000192,22.0,29.3
2017-09-01,10522603000107,90.0,119.87
2017-09-01,12620543000352,313.95,418.15
2017-09-01,19103663000160,51.05,67.99
2017-09-01,43004159000197,121.55,161.89
2017-09-01,45007937000127,825.4,1099.34
2017-09-01,54867247000139,51.84,69.05
2017-09-01,55957088000126,58.02,77.28
2017-09-01,60765468000107,85.9,114.41
2017-09-01,61359691000109,59.0,78.58
2017-09-01,61519559000117,53.0,70.59
2017-09-01,61540183000122,102.15,136.05
2017-09-01,62201405000145,253.74,337.95
2017-09-01,71879811000152,137.7,183.4
2017-09-01,74270224000150,260.0,346.29
2017-09-01,06087424000111,230.0,306.33
2017-09-01,44581056000152,714.24,951.29
2017-09-01,54867247000139,53.9,71.79
2017-09-01,,928.5,1236.66
2017-09-01,01809535000170,112.1,149.3
2017-09-01,03829098000182,84.75,112.88
2017-09-01,62498365000145,45.5,60.6
2017-09-01,,45.0,59.94
2017-09-01,03300974004923,46.5,61.93
2017-09-01,09456550000194,28.11,37.44
2017-09-01,09456714000183,35.42,47.18
2017-09-01,01252686000170,84.4,112.41
2017-09-01,02648788000172,85.21,113.49
2017-09-01,03059850000153,96.0,127.86
2017-09-01,03282496000121,21.0,27.97
2017-09-01,03300974004923,50.4,67.13
2017-09-01,03959758000140,224.73,299.32
2017-09-01,08199677000102,26.9,35.83
2017-09-01,09002345000159,144.8,192.86
2017-09-01,09060964010162,17.6,23.44
2017-09-01,09060964010839,63.4,84.44
2017-09-01,09391149000202,43.5,57.94
2017-09-01,09536662000155,18.17,24.2
2017-09-01,11319078000190,149.0,198.45
2017-09-01,11371541000142,55.47,73.88
2017-09-01,11757610000150,91.96,122.48
2017-09-01,12916408001240,153.0,203.78
2017-09-01,22752700000175,48.84,65.05
2017-09-01,25225977000138,155.2,206.71
2017-09-01,25484068819,50.0,66.59
2017-09-01,27088680000101,41.0,54.61
2017-09-01,43714633000174,97.9,130.39
2017-09-01,47489026000109,14.9,19.85
2017-09-01,47882485000158,212.7,283.29
2017-09-01,48785919000164,108.0,143.84
2017-09-01,61906087000155,33.49,44.6
2017-09-01,64770167000629,15.0,19.98
2017-09-01,74290891000102,93.0,123.87
2017-09-01,44993632000179,1231.05,1639.62
2017-09-01,45007937000127,139.55,185.87
2017-09-01,,167.0,222.43
2017-09-01,00472525000120,62.9,83.78
2017-09-01,01094201000168,172.0,229.09
2017-09-01,01835423000194,32.69,43.54
2017-09-01,02992029000122,42.5,56.61
2017-09-01,03969844000133,136.0,181.14
2017-09-01,06145696000120,80.0,106.55
2017-09-01,06297076000107,370.0,492.8
2017-09-01,06906342000151,24.5,32.63
2017-09-01,07647047000190,54.34,72.37
2017-09-01,08372961000139,65.7,87.51
2017-09-01,09344710000103,69.97,93.19
2017-09-01,09399877000171,819.0,1090.82
2017-09-01,13232868000169,225.06,299.76
2017-09-01,13914904000174,31.64,42.14
2017-09-01,15230525000190,83.0,110.55
2017-09-01,15383314000198,24.0,31.97
2017-09-01,18146893000143,43.76,58.28
2017-09-01,18379184000108,21.3,28.37
2017-09-01,19138796000171,148.92,198.35
2017-09-01,26389359000196,28.4,37.83
2017-09-01,46177044000192,45.5,60.6
2017-09-01,47079637000189,150.0,199.78
2017-09-01,54229075000410,130.4,173.68
2017-09-01,54761424000106,86.0,114.54
2017-09-01,54951561000103,143.5,191.13
2017-09-01,59737841000129,185.9,247.6
2017-09-01,59965038000141,118.61,157.98
2017-09-01,61084018000103,688.2,916.61
2017-09-01,65932444000100,27.14,36.15
2017-09-01,68038637000100,347.03,462.21
2017-09-01,73161234000194,80.0,106.55
2017-09-01,74271032000168,50.0,66.59
2017-09-01,45007937000127,301.25,401.23
2017-09-01,,65.0,86.57
2017-09-01,02012862000160,3830.57,5101.9
2017-09-01,04112505000107,75.95,101.16
2017-09-01,04287927000105,393.0,523.43
2017-09-01,58699232000160,106.12,141.34
2017-09-01,66728858000185,122.0,162.49
2017-09-01,03300974004923,67.25,89.57
2017-09-01,61084000000101,33.4,44.49
2017-09-01,69349710000128,219.0,291.68
2017-09-01,02530487000220,120.4,160.36
2017-09-01,03300974004923,161.24,214.75
2017-09-01,07361559000196,47.93,63.84
2017-09-01,09438123000183,61.5,81.91
2017-09-01,09456714000183,62.9,83.78
2017-09-01,56007859000187,261.33,348.06
2017-09-01,61084018000103,483.52,644.0
2017-10-01,03300974004923,81.49,108.08
2017-10-01,09967852012648,295.8,392.32
2017-10-01,10940972000110,350.0,464.21
2017-10-01,02530487000220,53.0,70.29
2017-10-01,62971056000140,127.73,169.41
2017-10-01,,101.0,133.96
2017-10-01,01724833000168,480.3,637.03
2017-10-01,02012862000160,3030.73,4019.71
2017-10-01,02575829000148,858.9,1139.17
2017-10-01,06164253000187,1653.16,2192.62
2017-10-01,08389491000116,964.0,1278.57
2017-10-01,09060964010910,39.0,51.73
2017-10-01,26368650000188,142.66,189.21
2017-10-01,46430815000101,448.0,594.19
2017-10-01,59597849000137,381.37,505.82
2017-10-01,07575651000159,2970.48,3939.8
2017-10-01,02575829000148,573.03,760.02
2017-10-01,05949818000179,296.4,393.12
2017-10-01,15283375000183,149.7,198.55
2017-10-01,45980745000100,169.5,224.81
2017-10-01,57924771000192,108.68,144.14
2017-10-01,,15.0,19.89
2017-10-01,05025949000160,9.0,11.94
2017-10-01,16838539000154,24.3,32.23
2017-10-01,03017505000157,333.0,441.66
2017-10-01,04341874000163,56.95,75.53
2017-10-01,05099646000191,80.0,106.11
2017-10-01,06328633000100,21.25,28.18
2017-10-01,07201070000157,133.32,176.82
2017-10-01,09377324000118,44.88,59.53
2017-10-01,09585759000158,64.46,85.49
2017-10-01,11321138000109,103.8,137.67
2017-10-01,14100330000163,84.0,111.41
2017-10-01,22891779000115,39.4,52.26
2017-10-01,44993632000179,115.79,153.57
2017-10-01,61084018000103,285.6,378.8
2017-10-01,68365469000168,27.64,36.66
2017-10-01,02012862000160,2838.32,3764.52
2017-10-01,17895646000187,29.9,39.66
2017-10-01,52812740000126,188.0,249.35
2017-10-01,,336.0,445.64
2017-10-01,53087433000192,176.0,233.43
2017-10-01,05160935000159,21.65,28.71
2017-10-01,61084018000103,25.25,33.49
2017-10-01,02575829000148,1799.96,2387.32
2017-10-01,03300974004923,21.16,28.06
2017-10-01,09231527000100,77.0,102.13
2017-10-01,09491640000116,16.3,21.62
2017-10-01,13232868000169,35.0,46.42
2017-10-01,01521352000155,105.05,139.33
2017-10-01,08644456000104,75.0,99.47
2017-10-01,43386903000165,63.15,83.76
2017-10-01,02441712000171,28.0,37.14
2017-10-01,04395054000316,21.5,28.52
2017-10-01,08644456000104,21.98,29.15
2017-10-01,09296295003851,1542.76,2046.19
2017-10-01,09383764000188,303.96,403.15
2017-10-01,10906036000192,305.0,404.53
2017-10-01,44678530000169,438.9,582.12
2017-10-01,47058052000182,22.2,29.44
2017-10-01,54867247000139,361.88,479.97
2017-10-01,11731701000117,351.52,466.23
2017-10-01,24314777000199,360.0,477.47
2017-10-01,,65.0,86.21
2017-10-01,00253544000165,137.0,181.71
2017-10-01,03918429000150,22.29,29.56
2017-10-01,04897924000193,83.0,110.08
2017-10-01,08681762000102,123.75,164.13
2017-10-01,09060964011053,106.6,141.39
2017-10-01,09060964011304,34.8,46.16
2017-10-01,09456704000148,161.6,214.33
2017-10-01,09456714000183,143.74,190.64
2017-10-01,10374749000233,75.0,99.47
2017-10-01,14341343000124,395.5,524.56
2017-10-01,16812236000162,119.7,158.76
2017-10-01,17312689000192,22.0,29.18
2017-10-01,26690434000154,520.0,689.69
2017-10-01,51483956000122,61.1,81.04
2017-10-01,,76.0,100.8
2017-10-01,02290545000105,71.14,94.35
2017-10-01,03300974004923,87.47,116.01
2017-10-01,09626478000104,93.98,124.65
2017-10-01,10613774000141,27.0,35.81
2017-10-01,10636091000100,129.9,172.29
2017-10-01,22182081000120,72.58,96.26
2017-10-01,65684037000393,67.8,89.92
2017-10-01,66150210000174,131.6,174.54
2017-10-01,,30.0,39.79
2017-10-01,02029167000100,85.8,113.8
2017-10-01,00031708000100,102.0,135.28
2017-10-01,01788949820,3656.91,4850.23
2017-10-01,37069853000270,399.3,529.6
2017-10-01,55346952187,3656.91,4850.23
2017-10-01,75156265000930,80.5,106.77
2017-10-01,03062027000105,83.7,111.01
2017-10-01,09377324000118,15.47,20.52
2017-10-01,09536662000155,22.7,30.11
2017-10-01,11384785000160,108.97,144.53
2017-10-01,11597246000109,84.78,112.45
2017-10-01,02012862000160,831.9,1103.36
2017-10-01,09296295000160,1066.03,1413.89
2017-10-01,47079637000189,80.0,106.11
2017-10-01,51087484000199,32.29,42.83
2017-10-01,80732928002496,154.96,205.53
2017-10-01,07732866000306,47.85,63.46
2017-10-01,46256996000100,140.7,186.61
2017-10-01,02203830000141,42.0,55.71
2017-10-01,10465616000191,20.0,26.53
2017-10-01,02700119000100,32.6,43.24
2017-10-01,03300974004923,123.88,164.3
2017-10-01,06202111000167,40.9,54.25
2017-10-01,08367109000173,18.49,24.52
2017-10-01,09325029000118,92.8,123.08
2017-10-01,13232868000169,203.0,269.24
2017-10-01,14406358000123,19.9,26.39
2017-10-01,25450066000104,138.4,183.56
2017-10-01,52961166000410,165.4,219.37
2017-10-01,60496585000104,128.0,169.77
2017-10-01,60909215001638,93.3,123.75
2017-10-01,64770167000629,25.0,33.16
2017-10-01,03471411000153,183.0,242.72
2017-10-01,06164253000187,952.36,1263.13
2017-10-01,09296295000160,903.87,1198.82
2017-10-01,33937681000178,4468.21,5926.27
2017-10-01,45103918000102,174.8,231.84
2017-10-01,24604174000121,297.18,394.16
2017-10-01,47563697000172,100.0,132.63
2017-10-01,47882485000158,388.0,514.61
2017-10-01,59965038000141,415.93,551.66
2017-10-01,,60.0,79.58
2017-10-01,01912390000139,229.75,304.72
2017-10-01,02012862000240,625.86,830.09
2017-10-01,26368650000188,133.87,177.55
2017-10-01,26418749000147,312.51,414.49
2017-10-01,64120074000144,80.0,106.11
2017-10-01,71615611000192,276.0,366.06
2017-10-01,14335331000197,6822.35,9048.61
2017-10-01,59754648000104,265.0,351.47
2017-10-01,59965038000141,187.11,248.17
2017-10-01,65988628000192,310.0,411.16
2017-10-01,55966311000100,261.5,346.83
2017-10-01,61084018000103,58.8,77.99
2017-10-01,66728858000185,98.5,130.64
2017-10-01,,54.3,72.02
2017-10-01,00615738000163,75.0,99.47
2017-10-01,02657319000110,77.97,103.41
2017-10-01,02865508000188,190.0,252.0
2017-10-01,03300974004923,38.87,51.55
2017-10-01,12764519000125,150.0,198.95
2017-10-01,13232868000169,109.0,144.57
2017-10-01,13405366000192,112.0,148.55
2017-10-01,17920767000131,96.5,127.99
2017-10-01,25280939000188,96.0,127.33
2017-10-01,44508430000194,57.9,76.79
2017-10-01,45619004000190,119.0,157.83
2017-10-01,54100136000100,54.0,71.62
2017-10-01,66728858000185,110.0,145.89
2017-10-01,68994870000167,98.0,129.98
2017-10-01,09541072000110,117.55,155.91
2017-10-01,03471411000153,424.0,562.36
2017-10-01,55334262000184,162.71,215.81
2017-10-01,56530025000151,140.0,185.68
2017-10-01,56007859000187,261.33,346.61
2017-10-01,58699232000240,91.24,121.01
2017-10-01,61084018000103,88.91,117.92
2017-10-01,46014122000138,22.95,30.44
2017-10-01,03572023000169,173.0,229.45
2017-10-01,17352276000131,136.16,180.59
2017-10-01,00927143000143,62.0,82.23
2017-10-01,11384785000160,87.27,115.75
2017-10-01,15645091000270,113.8,150.93
2017-10-01,17487726000101,165.7,219.77
2017-10-01,,15.0,19.89
2017-10-01,66011008000161,231.0,306.38
2017-10-01,03300974004923,44.96,59.63
2017-10-01,04907334000102,303.1,402.01
2017-10-01,09192888000186,42.39,56.22
2017-10-01,12264697000197,28.11,37.28
2017-10-01,17261661002702,54.75,72.62
2017-10-01,22009316000187,45.0,59.68
2017-10-01,26509335000123,70.8,93.9
2017-10-01,26635515000151,58.49,77.58
2017-10-01,28178576000162,63.8,84.62
2017-10-01,43021880000195,99.65,132.17
2017-10-01,61084000001930,29.35,38.93
2017-10-01,00630419000127,51.8,68.7
2017-10-01,07807726000180,30.66,40.66
2017-10-01,09447557000140,17.0,22.55
2017-10-01,09456704000148,112.28,148.92
2017-10-01,09456714000183,75.6,100.27
2017-10-01,11141326000155,36.5,48.41
2017-10-01,12457670000110,297.5,394.58
2017-10-01,12541440000135,165.25,219.17
2017-10-01,18123755000149,46.46,61.62
2017-10-01,19826873000186,39.8,52.79
2017-10-01,22683792000189,25.0,33.16
2017-10-01,25244139000101,36.8,48.81
2017-10-01,25368488000135,11.0,14.59
2017-10-01,59597849000137,35.3,46.82
2017-10-01,66150210000174,43.89,58.21
2017-10-01,68994011000178,73.6,97.62
2017-10-01,74383670000170,38.4,50.93
2017-10-01,00585773000187,13.68,18.14
2017-10-01,02530487000220,14.0,18.57
2017-10-01,03300974004923,77.31,102.54
2017-10-01,19103663000160,31.98,42.42
2017-10-01,73152423000109,145.53,193.02
2017-10-01,05324131000148,778.1,1032.01
2017-10-01,01819950000105,60.5,80.24
2017-10-01,04345673000215,57.6,76.4
2017-10-01,05354900000150,121.73,161.45
2017-10-01,05589727000170,75.0,99.47
2017-10-01,07201070000157,59.8,79.31
2017-10-01,07956405000147,174.7,231.71
2017-10-01,08939478000193,180.0,238.74
2017-10-01,09005784000115,102.6,136.08
2017-10-01,09287775000164,78.5,104.12
2017-10-01,10780387000108,282.0,374.02
2017-10-01,43004159000197,289.0,383.31
2017-10-01,43599000000162,204.1,270.7
2017-10-01,45007937000127,1757.25,2330.67
2017-10-01,45011509001735,302.0,400.55
2017-10-01,45790227000116,92.0,122.02
2017-10-01,50661040000152,61.5,81.57
2017-10-01,60724606000100,45.4,60.21
2017-10-01,61359691000109,115.8,153.59
2017-10-01,62201405000145,81.19,107.68
2017-10-01,66728858000185,112.64,149.4
2017-10-01,73181349000140,142.0,188.34
2017-10-01,03918429000150,14.4,19.1
2017-10-01,04341874000163,164.42,218.07
2017-10-01,06087424000111,599.5,795.13
2017-10-01,44581056000152,627.01,831.61
2017-10-01,47445317000103,57.63,76.44
2017-10-01,,553.0,733.45
2017-10-01,,65.0,86.21
2017-10-01,00183237000155,34.5,45.76
2017-10-01,03300974004923,42.32,56.13
2017-10-01,09447557000140,81.96,108.71
2017-10-01,09456550000194,98.32,130.4
2017-10-01,09456704000148,26.44,35.07
2017-10-01,09456714000183,27.35,36.27
2017-10-01,59597849000137,158.5,210.22
2017-10-01,03385924000141,143.28,190.03
2017-10-01,09456550000194,54.85,72.75
2017-10-01,09456704000148,24.8,32.89
2017-10-01,14282227000181,127.25,168.77
2017-10-01,22655164000190,330.0,437.68
2017-10-01,24099342000179,21.28,28.22
2017-10-01,28372575000154,19.0,25.2
2017-10-01,47882485000158,98.7,130.91
2017-10-01,57081960000140,60.4,80.11
2017-10-01,73152423000109,44.4,58.89
2017-10-01,80732928002496,298.0,395.24
2017-10-01,09005784000115,81.2,107.7
2017-10-01,12484182000100,429.98,570.29
2017-10-01,14215386000163,194.8,258.37
2017-10-01,17261661001579,111.45,147.82
2017-10-01,17261661007348,69.4,92.05
2017-10-01,17261661008077,105.0,139.26
2017-10-01,19947409000148,99.0,131.31
2017-10-01,33469172001644,120.15,159.36
2017-10-01,44993632000179,947.16,1256.24
2017-10-01,45007937000127,139.55,185.09
2017-10-01,57959041000127,1666.32,2210.07
2017-10-01,,185.5,246.03
2017-10-01,00472525000120,166.5,220.83
2017-10-01,01437777000180,30.0,39.79
2017-10-01,02771922000128,88.99,118.03
2017-10-01,04147051000100,42.0,55.71
2017-10-01,04945046000134,23.0,30.51
2017-10-01,06199570000139,116.61,154.66
2017-10-01,09380553000191,50.0,66.32
2017-10-01,09399877000171,1228.5,1629.38
2017-10-01,09456704000148,26.4,35.01
2017-10-01,13144250000147,50.01,66.33
2017-10-01,13232868000169,60.0,79.58
2017-10-01,13914904000174,201.5,267.25
2017-10-01,14101357000170,230.0,305.05
2017-10-01,15230525000190,83.0,110.08
2017-10-01,16838084000177,54.64,72.47
2017-10-01,18617791000169,94.5,125.34
2017-10-01,19593503000146,22.0,29.18
2017-10-01,19842120000164,50.0,66.32
2017-10-01,22538115000177,53.0,70.29
2017-10-01,22757495000130,34.7,46.02
2017-10-01,24419410000130,52.46,69.58
2017-10-01,47079637000189,350.0,464.21
2017-10-01,49030216000199,170.0,225.47
2017-10-01,54761424000106,50.0,66.32
2017-10-01,56927163000330,44.8,59.42
2017-10-01,61084018000103,246.7,327.2
