"Data","CNPJ","Valor_corrigido"
"2022-11-01","32104352000183",46.97
"2022-11-01","43007001000170",30.09
"2022-11-01","02540444000145",22.04
"2022-11-01","05972578000123",111.49
"2022-11-01","13530225008429",105.87
"2022-11-01","15076718000139",24.37
"2022-11-01","15469955002375",32.0
"2022-11-01","19869558000136",46.19
"2022-11-01","36352448000111",66.21
"2022-11-01","60907029000183",129.8
"2022-11-01","02419765001087",726.03
"2022-11-01","03471411000153",543.35
"2022-11-01","05507782000173",784.84
"2022-11-01","07725657000165",550.64
"2022-11-01","08955963000150",528.05
"2022-11-01","10804356000131",266.64
"2022-11-01","12501986000162",359.11
"2022-11-01","14073962000185",339.09
"2022-11-01","14100330000163",418.58
"2022-11-01","32562125000100",392.42
"2022-11-01","55121503000107",561.46
"2022-11-01","74613001000148",237.87
"2022-11-01","05324131000148",187.15
"2022-11-01","09438123000183",281.88
"2022-11-01","09456714000183",76.07
"2022-11-01","09541072000110",42.36
"2022-11-01","13530225008429",49.19
"2022-11-01","01521352000155",150.93
"2022-11-01","39378613000100",71.08
"2022-11-01","43599000000162",85.53
"2022-11-01","71879811000152",281.53
"2022-11-01","54525936000165",332.05
"2022-11-01","02509372000173",105.85
"2022-11-01","14215386000163",105.85
"2022-11-01","20504094000143",317.96
"2022-11-01","55727689000142",170.05
"2022-11-01","44993632000179",696.09
"2022-11-01","",608.75
"2022-11-01","03918429000150",37.13
"2022-11-01","04049588000129",22.14
"2022-11-01","27070512000180",50.21
"2022-11-01","28860132000102",144.89
"2022-11-01","54867247000139",109.07
"2022-11-01","05137602000109",62.38
"2022-11-01","09399877000171",296.73
"2022-11-01","09456550000194",38.03
"2022-11-01","26760933000170",231.33
"2022-11-01","40611207000117",290.04
"2022-11-01","45007937000127",472.04
"2022-11-01","47079637000189",317.76
"2022-11-01","49967557000195",284.25
"2022-11-01","20490323000118",142.78
"2022-11-01","33560039000112",72.45
"2022-11-01","42857355000141",156.67
"2022-11-01","74251513000101",87.02
"2022-11-01","02012862000160",9584.44
"2022-11-01","20504094000224",448.77
"2022-11-01","26635515000151",28.21
"2022-12-01","00484271000240",74.0
"2022-12-01","00484271000240",90.9
"2022-12-01","21506144000194",176.0
"2022-12-01","00484271000240",22.02
"2022-12-01","01081574000102",34.0
"2022-12-01","02967526000170",129.1
"2022-12-01","02980702000104",90.0
"2022-12-01","03000333000109",31.9
"2022-12-01","04998253000319",38.0
"2022-12-01","06185503000831",27.5
"2022-12-01","07658886000104",40.5
"2022-12-01","09250970000110",50.51
"2022-12-01","10795851000121",44.5
"2022-12-01","13017545000152",38.8
"2022-12-01","13530225008429",110.31
"2022-12-01","13783221018334",44.9
"2022-12-01","13837839000120",25.75
"2022-12-01","27984613000167",53.78
"2022-12-01","29015447000116",29.8
"2022-12-01","30767507000136",104.19
"2022-12-01","42591651178988",57.6
"2022-12-01","43368281000142",13.0
"2022-12-01","43386903000165",240.4
"2022-12-01","50244235000105",51.0
"2022-12-01","50908813000152",289.5
"2022-12-01","71451926000575",28.9
"2022-12-01","31040559000179",185.32
"2022-12-01","42857355000141",44.9
"2022-12-01","00522315000107",72.91
"2022-12-01","03520493000189",273.51
"2022-12-01","05949818000179",846.25
"2022-12-01","28735972000143",191.07
"2022-12-01","33539907000182",90.97
"2022-12-01","34306180000156",404.0
"2022-12-01","36080856000161",163.9
"2022-12-01","01052089000100",540.9
"2022-12-01","07416000000116",56.8
"2022-12-01","07583593000105",1579.83
"2022-12-01","17981065000168",1470.6
"2022-12-01","21149353000128",151.0
"2022-12-01","43599000000162",202.0
"2022-12-01","03434295000100",118.9
"2022-12-01","03818211000124",55.9
"2022-12-01","11013201000140",599.0
"2022-12-01","",129.0
"2022-12-01","09456550000194",95.84
"2022-12-01","03563689000231",2134.29
"2022-12-01","96329446000133",696.0
"2022-12-01","10851914000110",49.0
"2022-12-01","13530225008429",35.12
"2022-12-01","69311397000139",165.0
"2022-12-01","",334.7
"2022-12-01","13232868000169",492.35
"2022-12-01","61316246000161",260.0
"2022-12-01","11928186000240",28.0
"2022-12-01","00347918000373",28.0
"2022-12-01","06200989000163",352.0
"2022-12-01","09060964013692",29.9
"2022-12-01","10870847000180",119.0
"2022-12-01","13784802000181",52.02
"2022-12-01","14282227000181",1326.37
"2022-12-01","31553473000140",200.2
"2022-12-01","43386903000165",1361.2
"2022-12-01","45964694000115",132.7
"2022-12-01","47891488000158",92.73
"2022-12-01","03121655000106",243.2
"2022-12-01","09125804000191",256.4
"2022-12-01","09536662000155",157.92
"2022-12-01","11384785000160",429.88
"2022-12-01","13317585000110",47.4
"2022-12-01","14719141000173",128.79
"2022-12-01","33371526000137",53.88
"2022-12-01","35398728000106",35.0
"2022-12-01","44410685000110",121.5
"2022-12-01","48271552000160",253.0
"2022-12-01","53045266001784",35.53
"2022-12-01","45980745000100",492.34
"2022-12-01","17152432000110",206.99
"2022-12-01","38539916000197",46.99
"2022-12-01","47079637000189",416.0
"2022-12-01","03785697000141",274.5
"2022-12-01","00687681000108",642.97
"2022-12-01","02012862000160",1587.83
"2022-12-01","07834638000177",37.8
"2022-12-01","13783221022528",45.4
"2022-12-01","22806409000132",39.19
"2022-12-01","31119575000151",98.0
"2022-12-01","34213375000151",22.3
"2022-12-01","43386903000165",72.4
"2022-12-01","45618967000170",109.9
"2022-12-01","60860368000151",55.6
"2022-12-01","",38.55
"2022-12-01","14794653000102",773.69
"2022-12-01","46381521008545",40.0
"2022-12-01","04244790000101",1029.01
"2022-12-01","",86.0
"2022-12-01","01912390000139",171.27
"2022-12-01","12842782000195",147.4
"2022-12-01","31087932000147",250.0
"2022-12-01","22005988000114",598.5
"2022-12-01","32162092000100",40.12
"2022-12-01","44120408000172",58.35
"2022-12-01","61359691000109",35.04
"2022-12-01","64834658000181",25.0
"2022-12-01","02909557000175",51.19
"2022-12-01","11384785000160",350.41
"2022-12-01","13678658000107",460.0
"2022-12-01","46430815000101",450.0
"2022-12-01","55334262000184",183.49
"2022-12-01","22803106000166",242.95
"2022-12-01","47235110000104",44.7
"2022-12-01","05001385001016",66.5
"2022-12-01","05972578000123",120.8
"2022-12-01","07725657000165",40.2
"2022-12-01","13530225008429",119.21
"2022-12-01","15076718000139",84.69
"2022-12-01","15469955002375",57.8
"2022-12-01","19869558000136",25.53
"2022-12-01","26563652000551",39.64
"2022-12-01","35779869000241",71.8
"2022-12-01","36352448000111",62.7
"2022-12-01","60907029000183",72.8
"2022-12-01","60909215000828",35.6
"2022-12-01","67750414000109",38.6
"2022-12-01","11325078000100",94.0
"2022-12-01","05507782000173",359.0
"2022-12-01","08347174000137",489.13
"2022-12-01","12892213000154",469.5
"2022-12-01","29396932000187",153.9
"2022-12-01","33063381000107",189.0
"2022-12-01","45315313000258",377.5
"2022-12-01","59597849000137",359.7
"2022-12-01","09456550000194",228.59
"2022-12-01","09456704000148",324.89
"2022-12-01","29471733000196",22.5
"2022-12-01","42875798000165",157.81
"2022-12-01","02509372000173",210.4
"2022-12-01","44993632000179",691.8
"2022-12-01","",60.0
"2022-12-01","04049588000129",262.0
"2022-12-01","26039267000186",69.25
"2022-12-01","54867247000139",51.1
"2022-12-01","55238836000110",248.0
"2022-12-01","04972650000150",74.9
"2022-12-01","05536539000183",256.15
"2022-12-01","09447557000140",171.91
"2022-12-01","10839584000147",59.0
"2022-12-01","11960191000150",256.0
"2022-12-01","13335513000103",122.0
"2022-12-01","13514109000199",36.53
"2022-12-01","15761441000183",72.0
"2022-12-01","17417823000110",108.0
"2022-12-01","26760933000170",459.8
"2022-12-01","28382500000154",76.8
"2022-12-01","29365880000181",370.17
"2022-12-01","47079637000189",226.2
"2022-12-01","49967557000195",282.5
"2022-12-01","54951561000103",170.0
"2022-12-01","61084018000103",23.99
"2022-12-01","14432692000151",121.29
"2022-12-01","74251513000101",102.5
"2022-12-01","02012862000160",3615.1
"2022-02-01","07132468000189",278.12
"2022-02-01","09060964012106",17.08
"2022-02-01","13232868000169",50.19
"2022-02-01","15715534000171",218.75
"2022-02-01","19833470000164",158.43
"2022-02-01","21542491000172",51.04
"2022-02-01","26635515000151",19.31
"2022-02-01","45798998000150",456.27
"2022-02-01","57687022000199",758.32
"2022-02-01","80732928005673",197.41
"2022-02-01","00510544000101",34.9
"2022-02-01","02419765002644",627.86
"2022-02-01","07755871000164",28.44
"2022-02-01","09217528000191",203.95
"2022-02-01","09643807000117",83.02
"2022-02-01","11308391000122",42.92
"2022-02-01","15230669000147",32.28
"2022-02-01","40349304000183",186.35
"2022-02-01","42919420000116",81.25
"2022-02-01","47058052000182",37.6
"2022-02-01","49709009000165",61.87
"2022-02-01","50244235000105",18.54
"2022-02-01","50908813000152",87.5
"2022-02-01","59298299000155",18.54
"2022-02-01","71451926000222",32.13
"2022-02-01","71451926000575",28.02
"2022-02-01","80732928002224",1419.81
"2022-02-01","26635515000151",59.21
"2022-02-01","31040559000179",157.73
"2022-02-01","07201070000319",423.49
"2022-02-01","09456704000148",112.83
"2022-02-01","26813631000113",304.67
"2022-02-01","57687386000330",481.24
"2022-02-01","69311397000139",167.58
"2022-02-01","00027322000124",111.04
"2022-02-01","01052089000100",350.41
"2022-02-01","02554952000182",133.33
"2022-02-01","09523040000273",73.7
"2022-02-01","17261661006457",132.45
"2022-02-01","21149353000128",398.85
"2022-02-01","33979496000146",112.4
"2022-02-01","43599000000162",219.79
"2022-02-01","55966311000100",88.54
"2022-02-01","00319295000163",740.3
"2022-02-01","02496102000175",236.72
"2022-02-01","09447557000140",181.49
"2022-02-01","20909772000158",208.8
"2022-02-01","26578681000163",2010.8
"2022-02-01","28166088000135",226.04
"2022-02-01","42478414000170",103.12
"2022-02-01","45461332000101",416.66
"2022-02-01","56129083000178",211.45
"2022-02-01","65884603000149",699.46
"2022-02-01","",596.34
"2022-02-01","05327487000135",366.66
"2022-02-01","09109567000418",20.83
"2022-02-01","09456550000194",86.58
"2022-02-01","09456714000183",40.83
"2022-02-01","02012862000160",4570.77
"2022-02-01","17194402000177",33.12
"2022-02-01","01333295000180",51.04
"2022-02-01","01376301000187",96.77
"2022-02-01","02515780000138",119.56
"2022-02-01","03830063000163",304.16
"2022-02-01","04055065000195",77.82
"2022-02-01","09060964012106",15.62
"2022-02-01","19869558000136",67.5
"2022-02-01","26635515000151",168.42
"2022-02-01","34398960000173",572.91
"2022-02-01","42857355000141",70.21
"2022-02-01","44916062000113",624.99
"2022-02-01","45652369000117",274.99
"2022-02-01","54360623000102",90.06
"2022-02-01","61563557000125",40.88
"2022-02-01","10851914000110",43.75
"2022-02-01","39266120000170",69.79
"2022-02-01","44263614000131",119.44
"2022-02-01","49249600000187",160.41
"2022-02-01","09060964011134",133.23
"2022-02-01","11384785000160",230.86
"2022-02-01","45980745000100",453.12
"2022-02-01","48296917000101",297.39
"2022-02-01","57924771000192",434.95
"2022-02-01","",366.66
"2022-02-01","13232868000169",89.72
"2022-02-01","40120134000160",85.19
"2022-02-01","44263614000131",168.27
"2022-02-01","60948429000137",133.37
"2022-02-01","61316246000161",303.12
"2022-02-01","10917991000125",650.51
"2022-02-01","44232296000141",114.58
"2022-02-01","02520126000112",52.45
"2022-02-01","09161949000148",24.37
"2022-02-01","09967852012648",409.16
"2022-02-01","15523485000175",912.48
"2022-02-01","35001360000192",70.83
"2022-02-01","60909215001204",190.2
"2022-02-01","02012862000160",1230.07
"2022-02-01","06200989000163",85.42
"2022-02-01","09060964010677",33.02
"2022-02-01","10305959000199",34.9
"2022-02-01","13784802000181",36.13
"2022-02-01","14282227000181",368.43
"2022-02-01","26755714000101",29.69
"2022-02-01","29203250000100",22.71
"2022-02-01","32423366000160",44.15
"2022-02-01","34296299000195",341.34
"2022-02-01","37608991000108",143.11
"2022-02-01","40399808000299",32.71
"2022-02-01","49556533000305",161.46
"2022-02-01","49567324000103",49.58
"2022-02-01","52378825000148",44.1
"2022-02-01","59632224000169",236.45
"2022-02-01","64770167000629",20.83
"2022-02-01","66011008000161",1216.64
"2022-02-01","68129949000120",96.3
"2022-02-01","96389929000123",219.76
"2022-02-01","04439293000169",122.91
"2022-02-01","06090069000130",228.75
"2022-02-01","11384785000160",212.66
"2022-02-01","11597246000109",22.4
"2022-02-01","18642375000110",232.46
"2022-02-01","72456908000115",93.75
"2022-02-01","11451965000117",612.55
"2022-02-01","08910976000103",62.47
"2022-02-01","47079637000189",454.16
"2022-02-01","57428427000102",205.2
"2022-02-01","66728858000185",407.28
"2022-02-01","67274654000184",34.27
"2022-02-01","",31.25
"2022-02-01","02648788000172",99.25
"2022-02-01","09536662000155",64.88
"2022-02-01","10424402000177",70.01
"2022-02-01","11785592000110",333.33
"2022-02-01","18361124000168",30.28
"2022-02-01","24168368000121",468.74
"2022-02-01","60872280000150",150.0
"2022-02-01","02012862000160",1615.49
"2022-02-01","02223966004020",579.36
"2022-02-01","02565157000190",272.08
"2022-02-01","06276203000272",135.41
"2022-02-01","08402977000147",144.95
"2022-02-01","08853812000191",22.92
"2022-02-01","12375891000140",66.14
"2022-02-01","13783221001520",116.04
"2022-02-01","13783221016633",87.81
"2022-02-01","22500917000198",786.24
"2022-02-01","24516206000218",284.37
"2022-02-01","29985944000147",206.25
"2022-02-01","33339999000157",93.41
"2022-02-01","42591651249834",41.56
"2022-02-01","61365508000188",115.59
"2022-02-01","08600699000132",419.78
"2022-02-01","02012862000160",3823.04
"2022-02-01","01912390000139",474.48
"2022-02-01","37818419000165",144.24
"2022-02-01","31087932000147",260.41
"2022-02-01","18968944000112",272.7
"2022-02-01","08077914000162",45.21
"2022-02-01","22182081000120",22.8
"2022-02-01","25525919000120",14.58
"2022-02-01","26916462000147",16.46
"2022-02-01","32162092000100",97.39
"2022-02-01","56042708000160",91.66
"2022-02-01","61563557000125",42.4
"2022-02-01","66768995000810",30.21
"2022-02-01","05822164000118",206.5
"2022-02-01","03918434000163",334.37
"2022-02-01","09174867000138",619.78
"2022-02-01","80732928005169",583.86
"2022-02-01","03901517000140",458.32
"2022-02-01","09447557000140",23.85
"2022-02-01","09456550000194",43.19
"2022-02-01","09456704000148",29.9
"2022-02-01","49967557000195",424.92
"2022-02-01","55260541000140",91.14
"2022-02-01","01081574000102",40.62
"2022-02-01","11384785000160",207.18
"2022-02-01","19992490000188",31.25
"2022-02-01","31865085000102",18.65
"2022-02-01","72724826000104",170.28
"2022-02-01","15369859000140",728.11
"2022-02-01","",98.46
"2022-02-01","13232868000169",296.77
"2022-02-01","42857355000141",203.5
"2022-02-01","01061991000266",204.16
"2022-02-01","03471411000234",235.03
"2022-02-01","96329446000133",258.51
"2022-02-01","01061991000266",408.33
"2022-02-01","08110705000173",108.85
"2022-02-01","08342606000117",53.12
"2022-02-01","08785988000153",117.39
"2022-02-01","09456704000148",202.99
"2022-02-01","09456714000183",222.96
"2022-02-01","10952502000176",158.12
"2022-02-01","13232868000169",107.43
"2022-02-01","18073499000122",432.28
"2022-02-01","19869558000136",140.37
"2022-02-01","20401310000125",458.32
"2022-02-01","20838552000180",40.62
"2022-02-01","24906469000152",151.87
"2022-02-01","26347132000188",79.37
"2022-02-01","32296767000104",24.37
"2022-02-01","40409288000177",25.42
"2022-02-01","45086670000100",197.91
"2022-02-01","51789634000106",71.35
"2022-02-01","56530025000151",87.5
"2022-02-01","66145137000142",36.98
"2022-02-01","06368845000110",2999.95
"2022-02-01","09152966000119",3437.44
"2022-02-01","03653168000194",211.98
"2022-02-01","08236800000207",115.15
"2022-02-01","26635515000151",79.63
"2022-02-01","49967557000195",229.24
"2022-02-01","59965038000141",1871.38
"2022-02-01","",340.62
"2022-02-01","09456178000116",159.47
"2022-02-01","09456550000194",161.3
"2022-02-01","02584924004600",321.33
"2022-02-01","03071465000121",177.08
"2022-02-01","04345673000215",57.08
"2022-02-01","18468081000114",197.91
"2022-02-01","20630173000109",382.49
"2022-02-01","42926156000148",96.87
"2022-02-01","60765468000107",104.25
"2022-02-01","60804341000141",151.04
"2022-02-01","61359691000109",43.44
"2022-02-01","62201405000145",103.0
"2022-02-01","63929749000138",131.14
"2022-02-01","96582044000146",145.83
"2022-02-01","02509372000173",105.41
"2022-02-01","15504701000135",118.75
"2022-02-01","44993632000179",1080.92
"2022-02-01","",747.9
"2022-02-01","04049588000129",39.58
"2022-02-01","12941292000146",38.54
"2022-02-01","18361124000168",64.17
"2022-02-01","54867247000139",59.56
"2022-02-01","00892948000107",265.1
"2022-02-01","05137602000109",64.06
"2022-02-01","05500372000109",52.5
"2022-02-01","07682780000146",25.57
"2022-02-01","07855955000170",166.66
"2022-02-01","08075134000183",89.58
"2022-02-01","09319402000128",107.28
"2022-02-01","09447557000140",115.06
"2022-02-01","09521504000121",48.44
